# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
94500 303.859 145.489 217.524 9.61632e+06
95000 303.858 145.511 217.34 9.60962e+06
95500 303.798 145.577 217.271 9.60902e+06
96000 303.88 145.487 217.335 9.60852e+06
96500 303.787 145.583 217.346 9.61237e+06
97000 303.814 145.583 217.272 9.60995e+06
97500 303.732 145.511 217.412 9.60881e+06
98000 303.78 145.464 217.483 9.61038e+06
98500 303.766 145.549 217.37 9.6106e+06
99000 303.833 145.504 217.25 9.60442e+06
99500 303.809 145.534 217.248 9.60551e+06
100000 303.785 145.55 217.264 9.60652e+06
100500 303.759 145.621 217.303 9.61209e+06
101000 303.749 145.555 217.358 9.60989e+06
101500 303.891 145.659 217.244 9.61621e+06
102000 303.933 145.571 217.265 9.61264e+06
102500 303.8 145.587 217.368 9.61404e+06
103000 303.929 145.528 217.278 9.61024e+06
103500 303.843 145.612 217.134 9.60667e+06
104000 303.778 145.607 217.218 9.608e+06
104500 303.849 145.581 217.265 9.61065e+06
105000 304.017 145.632 217.255 9.61889e+06
105500 303.942 145.713 217.207 9.61969e+06
106000 303.823 145.734 217.279 9.62052e+06
106500 303.745 145.609 217.426 9.6163e+06
107000 303.814 145.63 217.247 9.61195e+06
107500 303.763 145.669 217.232 9.61228e+06
108000 303.862 145.568 217.292 9.61139e+06
108500 303.911 145.583 217.315 9.61492e+06
109000 303.894 145.559 217.247 9.60981e+06
109500 303.886 145.633 217.18 9.61148e+06
110000 303.793 145.628 217.179 9.6082e+06
110500 303.788 145.537 217.282 9.60652e+06
111000 303.77 145.486 217.342 9.60532e+06
111500 303.683 145.595 217.257 9.60595e+06
112000 303.754 145.623 217.273 9.61081e+06
112500 303.757 145.609 217.366 9.61402e+06
113000 303.76 145.634 217.315 9.61355e+06
113500 303.833 145.593 217.385 9.6162e+06
114000 303.743 145.547 217.459 9.61361e+06
114500 303.802 145.528 217.345 9.60923e+06
115000 303.891 145.595 217.182 9.60923e+06
115500 303.876 145.596 217.216 9.61031e+06
116000 303.845 145.536 217.33 9.61047e+06
116500 303.825 145.507 217.336 9.60811e+06
117000 303.644 145.492 217.459 9.60689e+06
117500 303.686 145.542 217.366 9.60739e+06
118000 303.663 145.548 217.304 9.60431e+06
118500 303.787 145.519 217.499 9.61493e+06
119000 303.761 145.499 217.506 9.61311e+06
119500 303.718 145.472 217.341 9.60263e+06
120000 303.77 145.456 217.286 9.60084e+06
120500 303.702 145.442 217.424 9.60388e+06
121000 303.877 145.472 217.46 9.61289e+06
121500 303.915 145.544 217.293 9.61149e+06
122000 303.883 145.644 217.221 9.6139e+06
122500 303.753 145.567 217.4 9.61265e+06
123000 303.809 145.489 217.426 9.61041e+06
123500 303.865 145.55 217.221 9.60713e+06
124000 303.699 145.616 217.207 9.60565e+06
124500 303.694 145.519 217.397 9.6075e+06
125000 303.65 145.447 217.47 9.6045e+06
125500 303.594 145.406 217.478 9.60042e+06
126000 303.597 145.455 217.384 9.59961e+06
126500 303.631 145.591 217.237 9.60316e+06
127000 303.643 145.461 217.306 9.59806e+06
127500 303.535 145.424 217.511 9.6012e+06
128000 303.662 145.403 217.413 9.5995e+06
128500 303.687 145.504 217.251 9.59986e+06
129000 303.688 145.402 217.392 9.59932e+06
129500 303.648 145.385 217.492 9.60134e+06
130000 303.632 145.387 217.536 9.60291e+06
130500 303.635 145.408 217.404 9.59857e+06
131000 303.615 145.403 217.353 9.59542e+06
131500 303.607 145.37 217.439 9.59672e+06
132000 303.537 145.384 217.543 9.60005e+06
132500 303.651 145.298 217.482 9.5953e+06
