# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
172500 0.231779 -0.745047 0.443888 0.996496 -1.24813 2.86721 -7.48042
173000 1.61295 2.98974 1.62573 0.223381 -3.40746 -2.14257 -1.39278
173500 1.01375 1.64572 1.38817 0.00735894 1.00051 7.26345 -3.19135
174000 0.420115 -0.82921 1.19192 0.89763 -5.29836 -0.77615 0.655958
174500 1.96988 1.80482 2.38658 1.71823 4.05284 9.99264 -1.10341
175000 0.350226 -0.0407021 0.236814 0.854567 -2.23083 12.4269 0.220783
175500 1.67543 2.60397 0.421724 2.0006 -2.51275 5.82676 -1.17982
176000 0.879814 0.767636 1.23571 0.636099 2.98144 -0.328475 -1.88726
176500 1.22122 1.02467 1.29146 1.34754 1.38069 12.78 -12.9711
177000 0.793731 1.50013 0.429973 0.451088 -2.13442 11.7271 -10.418
177500 0.866146 0.138517 0.623178 1.83674 -1.00658 8.21215 -13.5304
178000 0.782555 0.78007 1.84578 -0.278183 -6.00346 5.00548 -11.8254
178500 0.530221 -0.236862 0.914137 0.913389 1.40264 6.37296 -8.5208
179000 1.55278 1.38434 1.83816 1.43583 1.43024 15.2205 -9.51617
179500 1.25589 1.2012 1.53231 1.03415 1.89772 12.2783 -13.2643
180000 0.552855 0.645405 0.572133 0.441026 5.67637 6.64585 -8.85232
180500 1.4955 1.70178 1.74735 1.03738 -0.0912111 14.8852 -4.90023
181000 0.379737 1.24321 -1.35389 1.24989 0.234681 15.935 -0.72274
181500 0.889297 0.501431 0.831128 1.33533 1.17032 10.319 -1.02579
182000 1.81289 2.18591 1.9484 1.30436 -4.00638 10.0393 -10.846
182500 0.837012 0.367955 1.43494 0.708145 2.3199 3.81023 -7.02173
183000 1.41656 1.89915 0.59728 1.75326 4.75948 0.0725017 -3.64098
183500 0.140024 -0.151534 0.136247 0.435357 -0.0957954 9.85349 -3.83424
184000 1.23794 1.39337 2.03257 0.287879 3.71705 9.93354 2.01004
184500 0.924735 -0.110955 1.15579 1.72937 2.78556 10.3939 3.90577
185000 1.49698 2.35461 0.894689 1.24163 9.5471 8.0908 4.94531
185500 0.344731 0.171698 -0.0389525 0.901448 2.00239 22.3063 3.85114
186000 1.08411 1.74177 1.08223 0.428331 -0.427179 5.02408 4.98714
186500 1.04817 0.755011 1.14701 1.2425 1.03302 10.9997 3.59847
187000 1.62922 2.25692 1.43768 1.19307 -3.97043 1.8931 0.974898
187500 0.779818 0.0679534 1.38227 0.889231 -3.6665 6.81775 1.83415
188000 0.463513 -0.121245 1.25268 0.259108 -1.464 7.4458 -3.14191
188500 0.767158 0.978506 1.47472 -0.151754 -5.66257 10.1754 -6.44705
189000 1.53382 2.20187 0.289832 2.10976 -4.11792 11.225 -3.78587
189500 0.344636 0.818643 0.117373 0.0978924 1.71157 5.93443 1.30133
190000 1.40851 1.4375 2.19572 0.592316 2.97311 6.28264 -5.29276
190500 0.977308 1.00346 0.131368 1.79709 2.80764 13.4512 1.51349
191000 2.09205 1.4046 1.64378 3.22776 10.557 15.7706 1.96161
191500 0.246584 0.7288 -1.03162 1.04257 5.19936 1.69595 5.09087
192000 1.87036 0.841716 3.63224 1.13712 -4.25978 -0.891307 4.09549
192500 -0.0467716 1.21476 -0.568055 -0.78702 0.0991136 9.0194 -1.1588
193000 1.22739 0.435747 2.64623 0.600195 4.61058 7.55757 -0.919459
193500 0.467791 0.660145 -0.687908 1.43113 6.27863 15.673 -11.4992
194000 1.15709 0.641724 1.92695 0.902596 -1.15382 15.3847 -5.06059
194500 1.67337 2.36552 0.216047 2.43854 0.422626 3.46265 -1.43532
195000 0.900873 0.447278 1.3418 0.913546 -2.60641 -4.96448 -8.50255
195500 0.980753 1.49039 1.10104 0.350829 0.775907 -1.3409 -3.91086
196000 0.727566 1.42386 1.1505 -0.391664 3.53378 9.74073 -3.86283
196500 1.22274 1.2153 0.077182 2.37575 0.953085 12.8965 -2.10075
197000 0.51647 0.623451 0.353377 0.572581 -0.609791 10.9643 5.29215
197500 1.77749 1.21819 2.85949 1.25477 5.63414 -7.57467 4.80413
198000 0.348993 -0.123527 0.977996 0.192511 2.43531 28.2346 2.36308
198500 0.96905 0.818577 1.03203 1.05654 2.17219 14.0858 -0.769256
199000 1.89134 2.75392 0.0675223 2.85256 1.97231 1.87841 -4.1483
199500 1.58672 1.7443 2.87056 0.145283 -0.736511 -7.15918 0.403801
200000 -1.41069 -0.857869 -2.1642 -1.21001 1.04294 20.0193 -3.38896
