# Time-averaged data for fix vv
# TimeStep v_l1 v_l2 v_l3 v_vs
161500 152.663 72.8336 216.392 2.40606e+06
162000 152.688 72.7279 216.584 2.4051e+06
162500 152.535 72.7316 216.751 2.40466e+06
163000 152.684 72.6553 216.578 2.40256e+06
163500 152.595 72.7074 216.674 2.40395e+06
164000 152.65 72.7593 216.531 2.40494e+06
164500 152.675 72.6939 216.518 2.40303e+06
165000 152.678 72.734 216.519 2.40442e+06
165500 152.653 72.7524 216.39 2.4032e+06
166000 152.722 72.8324 216.163 2.4044e+06
166500 152.679 72.7908 216.47 2.40577e+06
167000 152.706 72.765 216.569 2.40644e+06
167500 152.624 72.7817 216.322 2.40295e+06
168000 152.667 72.8668 216.158 2.40462e+06
168500 152.656 72.7233 216.511 2.40362e+06
169000 152.638 72.7966 216.637 2.40717e+06
169500 152.716 72.8281 216.299 2.40568e+06
170000 152.568 72.8492 216.557 2.40691e+06
170500 152.677 72.8288 216.554 2.40792e+06
171000 152.603 72.7586 216.608 2.40504e+06
171500 152.694 72.7982 216.184 2.40307e+06
172000 152.758 72.7833 216.351 2.40545e+06
172500 152.723 72.7979 216.434 2.40629e+06
173000 152.753 72.8396 216.215 2.4057e+06
173500 152.639 72.8173 216.428 2.40554e+06
174000 152.656 72.8207 216.451 2.40618e+06
174500 152.656 72.8555 216.281 2.40544e+06
175000 152.775 72.8693 216.219 2.40707e+06
175500 152.831 72.8317 216.405 2.40879e+06
176000 152.702 72.7637 216.56 2.40623e+06
176500 152.709 72.7733 216.527 2.40629e+06
177000 152.744 72.8148 216.509 2.40802e+06
177500 152.691 72.8007 216.326 2.40469e+06
178000 152.723 72.7548 216.344 2.40387e+06
178500 152.655 72.7432 216.534 2.40452e+06
179000 152.643 72.7108 216.406 2.40185e+06
179500 152.623 72.6912 216.294 2.39964e+06
180000 152.528 72.6745 216.584 2.40081e+06
180500 152.571 72.6485 216.604 2.40085e+06
181000 152.684 72.6935 216.398 2.40182e+06
181500 152.628 72.7776 216.439 2.40419e+06
182000 152.55 72.6159 216.898 2.4027e+06
182500 152.539 72.6596 216.636 2.40108e+06
183000 152.548 72.7108 216.482 2.40119e+06
183500 152.658 72.638 216.544 2.4012e+06
184000 152.526 72.6575 216.805 2.40268e+06
184500 152.584 72.6452 216.642 2.40137e+06
185000 152.511 72.5614 216.633 2.39735e+06
185500 152.456 72.5815 216.801 2.399e+06
186000 152.413 72.6297 216.771 2.3996e+06
186500 152.433 72.5916 216.777 2.39872e+06
187000 152.432 72.64 217.093 2.40381e+06
187500 152.551 72.6825 216.978 2.4058e+06
188000 152.657 72.6842 216.384 2.40094e+06
188500 152.716 72.6523 216.457 2.40163e+06
189000 152.608 72.652 216.576 2.40124e+06
189500 152.526 72.6521 216.46 2.39866e+06
190000 152.585 72.6055 216.444 2.39787e+06
190500 152.602 72.6672 216.634 2.40228e+06
191000 152.579 72.6507 216.609 2.40111e+06
191500 152.599 72.6643 216.608 2.40186e+06
192000 152.605 72.6235 216.745 2.40212e+06
192500 152.547 72.6773 216.7 2.40249e+06
193000 152.436 72.6854 216.595 2.39985e+06
193500 152.445 72.6143 216.875 2.40074e+06
194000 152.515 72.6697 216.944 2.40444e+06
194500 152.539 72.6966 216.795 2.40405e+06
195000 152.487 72.7069 216.969 2.4055e+06
195500 152.561 72.686 216.932 2.40557e+06
196000 152.627 72.7265 216.721 2.4056e+06
196500 152.607 72.7525 216.659 2.40547e+06
197000 152.587 72.7591 216.608 2.4048e+06
197500 152.578 72.6865 216.87 2.40517e+06
198000 152.478 72.7413 216.748 2.40405e+06
198500 152.499 72.7719 216.51 2.40275e+06
199000 152.566 72.7336 216.541 2.40288e+06
199500 152.602 72.6795 216.82 2.40476e+06
200000 152.596 72.6425 216.835 2.40361e+06
