# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
169500 0.084539 -1.09211 0.118354 1.22737 -6.67211 22.379 -8.75261
170000 1.83573 2.15748 4.1942 -0.844494 -9.7122 -11.0513 -31.7624
170500 3.03023 4.18241 0.0889647 4.81931 -6.06463 -2.96794 -11.4766
171000 -2.42456 -3.43861 -0.850975 -2.98409 -4.85272 -35.3172 -14.5948
171500 1.62065 2.49649 -0.636385 3.00183 -2.62642 20.1769 -23.0566
172000 3.32343 2.23832 5.23145 2.50052 -12.4844 -19.1585 -17.9798
172500 1.42949 2.80869 -0.164138 1.64391 -14.973 -30.5712 -10.4126
173000 0.5771 -0.145407 2.03926 -0.162558 -5.17296 -19.8827 -5.28107
173500 0.439589 1.85823 -1.02762 0.488149 -9.89204 3.22052 -0.920457
174000 -0.296527 -2.12884 1.53086 -0.291598 -18.8457 -10.3391 -5.71901
174500 2.17267 3.47056 2.68722 0.360218 -7.35893 4.34088 -16.4671
175000 -0.210719 -1.90523 -2.07661 3.34969 -3.73547 7.47344 -15.7982
175500 2.23289 2.73272 2.70114 1.26481 8.14795 -15.6178 -0.196108
176000 0.705486 0.801327 2.24136 -0.926227 -10.8948 -30.9926 12.0213
176500 2.55994 3.36826 1.26815 3.0434 -6.13303 -10.5108 8.94436
177000 -1.21008 -1.1471 0.576659 -3.05978 -6.58436 -11.1388 1.61958
177500 2.19265 2.67882 0.00254904 3.89659 -5.18143 10.5783 4.79286
178000 -0.761415 -1.34367 -0.947268 0.00669418 0.81488 -14.9372 -2.5999
178500 1.92237 1.63511 2.58595 1.54604 -9.34333 -30.6885 -19.1528
179000 1.15991 2.4523 -0.515956 1.54338 -18.5414 -11.4765 -7.20748
179500 0.068106 -1.87578 1.40749 0.672609 -13.9512 10.542 -2.05983
180000 1.61272 0.798858 2.35098 1.68831 -6.88033 -9.17082 8.55616
180500 1.27179 3.53669 -0.559586 0.838249 -10.3114 8.84392 7.40271
181000 0.91012 0.206534 2.88921 -0.365383 4.76977 18.7897 2.27658
181500 0.107643 -0.848202 -1.02931 2.20044 -8.67511 3.23382 -13.9713
182000 1.37852 1.11856 1.8608 1.15621 -5.16309 -38.8544 -10.5698
182500 1.77222 2.18429 1.97813 1.15423 -10.5433 7.41636 -4.78929
183000 0.0333254 3.46068 0.054017 -3.41472 -9.98668 23.7952 2.75415
183500 1.2335 -1.16557 -0.827193 5.69327 2.09194 -8.17978 -6.87857
184000 1.9642 2.6825 2.66694 0.54316 2.41176 -43.2571 7.96718
184500 0.21712 1.40534 -2.20607 1.45209 -4.65725 -20.9202 4.68217
185000 1.15831 -0.362896 4.25114 -0.413314 -7.36056 0.849879 12.4329
185500 1.5426 1.47942 1.49229 1.65611 -14.7882 14.4694 0.275492
186000 0.0670102 2.42267 -2.29411 0.072474 -14.3552 -3.86938 -17.8926
186500 1.72793 0.130739 3.49233 1.56072 -12.4334 -5.48308 -27.1671
187000 1.20962 0.68045 1.22165 1.72677 11.7351 -23.7928 -8.14337
187500 -1.09263 -1.09285 -2.0713 -0.113742 14.4356 -46.3133 7.41565
188000 2.66484 4.58683 6.19888 -2.79119 1.55078 -5.21056 -6.40361
188500 -1.06605 -3.03397 -3.78132 3.61712 2.37876 -28.1556 -2.42369
189000 2.90121 3.88208 4.05495 0.76661 -4.13401 -15.973 -14.8451
189500 1.89444 2.53259 0.818285 2.33244 -11.1574 -13.9038 -9.25496
190000 1.04763 -1.34499 3.27811 1.20979 -3.17311 -8.63463 0.29086
190500 0.137506 2.46013 -3.80618 1.75857 -11.1105 -13.9241 -8.62102
191000 0.373423 -1.70647 1.82857 0.998165 -3.88008 -15.2595 -9.89734
191500 1.17222 3.55491 0.880012 -0.918251 -18.6775 -49.7219 3.10028
192000 1.04857 -0.0320397 1.73854 1.4392 -1.84701 -53.1755 -3.00654
192500 1.33595 2.9128 -0.0385515 1.13361 -11.3981 -6.02365 -16.7686
193000 0.804009 -1.45261 1.16489 2.69975 -4.45435 8.30008 -7.72644
193500 2.10737 1.94276 3.6202 0.759143 1.92521 -25.6565 -9.36843
194000 0.24057 -0.0468402 0.718971 0.0495783 -13.8759 -56.954 -15.6245
194500 0.717345 2.00961 0.764416 -0.62199 1.68277 -32.2515 -4.62291
195000 3.29954 3.99561 2.84232 3.06067 -7.03217 -21.9799 -11.0828
195500 0.192887 0.166661 0.193536 0.218463 -9.12477 -28.1219 -13.2489
196000 0.243931 -2.20736 1.29447 1.64468 -10.7665 -18.3354 6.43015
196500 0.474312 2.06747 0.315507 -0.960042 4.00426 -45.5603 18.8088
197000 0.724584 1.83092 -0.412308 0.755138 0.977565 -20.7569 11.4863
197500 0.741391 -0.169053 -0.669265 3.06249 0.415687 -37.217 -4.89835
198000 1.43326 2.5131 2.22106 -0.434385 -6.00001 -15.4939 -16.8368
198500 2.38524 -0.207216 4.17182 3.19111 -2.98335 -1.7119 -29.9313
199000 1.28955 1.57958 0.0485279 2.24053 5.30997 -6.8151 -7.38557
199500 -0.106281 2.59803 -1.93997 -0.976907 3.2734 -43.0573 -3.12773
200000 1.48586 -0.749985 2.43442 2.77314 8.75472 -64.6723 13.0758
