# Time-averaged data for fix 3
# TimeStep c_st[0] c_st[1] c_st[2] c_st[3] c_st[4] c_st[5] c_st[6]
171000 2.57483 0.733436 1.68429 5.30677 6.61871 -10.6614 -10.295
171500 -0.644868 -0.764175 2.37286 -3.54329 10.7821 10.0173 4.40173
172000 0.942948 2.99938 -1.50828 1.33775 -3.95768 18.3589 3.39051
172500 0.97292 0.695337 0.290352 1.93307 -5.20751 -12.2446 17.8256
173000 0.479009 1.09591 0.243704 0.0974131 7.23878 -20.9309 19.1373
173500 0.760669 0.681209 2.13668 -0.535878 -1.89555 -13.6104 18.8885
174000 1.61044 0.394394 -1.53375 5.97068 0.412796 -33.1588 17.814
174500 2.61157 1.31738 7.22709 -0.709756 -0.942384 -33.0963 2.13958
175000 0.559241 2.02446 -0.734385 0.387647 9.53307 -10.1677 1.35416
175500 1.20061 0.888957 0.861583 1.85128 2.29484 10.6121 22.8724
176000 -0.90269 -1.00398 -2.15469 0.450596 7.95637 13.8721 36.4866
176500 -0.00389318 0.414938 -0.234796 -0.191822 10.5034 -3.55192 52.6486
177000 2.17993 2.08741 3.68893 0.763441 -1.01998 -14.4989 32.1527
177500 0.535101 -0.797739 0.30578 2.09726 0.562766 -11.078 33.0111
178000 2.46014 3.28458 2.52607 1.56977 -0.318525 11.1062 9.72877
178500 1.45922 2.83458 -0.502337 2.04543 7.70421 11.1593 8.04587
179000 -0.944202 -0.70152 0.687197 -2.81828 -1.64196 28.3561 1.96027
179500 2.96681 0.0380838 2.66357 6.19878 -3.96459 -4.72223 6.47629
180000 -0.411358 0.908701 1.2777 -3.42047 -3.85224 2.93462 6.18805
180500 0.626567 2.06502 -3.05798 2.87266 -3.63241 -46.2302 10.0699
181000 2.68133 0.720777 2.82965 4.49357 -6.47873 -30.7715 16.1978
181500 0.704534 -0.714848 0.981747 1.8467 -12.6446 -22.1856 14.6823
182000 0.841964 3.17072 3.63747 -4.28229 7.57007 8.46283 35.9025
182500 1.2709 0.376305 0.142421 3.29398 -5.70156 -1.71744 24.6479
183000 0.660583 -0.654514 -0.819734 3.456 -8.1974 -21.5512 22.3752
183500 1.3477 2.65414 3.23821 -1.84924 3.25186 -20.6356 6.07854
184000 -0.0265237 -0.65377 1.07124 -0.497046 4.89028 -21.0261 5.72657
184500 3.70904 6.0682 1.59212 3.46681 -0.740888 -21.8051 -6.14907
185000 -1.75013 -1.81453 -1.96365 -1.47221 7.04265 -3.13588 19.8929
185500 1.21259 -1.29721 1.48896 3.446 3.10376 9.03112 26.3364
186000 1.15346 3.01485 2.82385 -2.37833 7.83907 11.1493 38.2199
186500 0.985095 0.0633569 0.0686629 2.82326 -1.49498 11.9478 26.3554
187000 1.45175 2.0062 2.89921 -0.550169 6.73731 -11.3252 9.64248
187500 0.732435 1.89429 -1.22393 1.52694 12.6528 -15.6741 1.17685
188000 1.63105 0.956156 3.07623 0.860769 6.9313 -13.3162 -7.95263
188500 -0.572051 -0.668261 -0.709023 -0.338867 -2.56433 13.4625 6.75266
189000 1.97066 3.58743 0.937897 1.38665 8.03976 0.359824 1.6127
189500 1.18896 0.394042 0.55395 2.6189 -9.22183 4.92411 10.018
190000 1.31821 -0.333585 2.38228 1.90593 0.20491 -11.8861 28.0091
190500 0.840847 0.121529 2.13988 0.261137 3.62816 10.2293 13.6274
191000 1.25153 1.87802 0.239713 1.63685 -12.5443 -34.3959 12.4383
191500 -0.00645512 -0.981808 0.337091 0.625352 3.16095 -37.1246 5.5303
192000 3.32087 7.0996 -0.215398 3.07841 3.86731 -45.2802 7.52335
192500 -0.424941 -2.54449 2.63212 -1.36245 -6.20141 -11.7115 3.63277
193000 0.524433 0.971421 0.627007 -0.025128 -3.19624 -18.4379 9.14934
193500 1.82799 1.64744 1.29343 2.5431 -15.554 7.70488 2.02952
194000 1.63887 1.59884 0.726117 2.59166 3.24349 11.5493 1.14741
194500 -0.952949 -2.34103 0.604226 -1.12204 -4.1139 -4.75401 12.4421
195000 1.13291 4.95047 -0.294142 -1.25758 4.65914 -31.3755 17.3178
195500 1.52806 0.817499 1.16546 2.60123 -2.49166 -24.0929 13.3678
196000 -0.52459 -3.62934 -0.179688 2.23526 -14.8928 -22.7334 -6.02892
196500 0.992011 2.69231 1.61906 -1.33533 -5.20002 -0.170624 -17.5107
197000 2.65043 0.880052 4.73199 2.33925 -10.3384 12.0371 -41.8014
197500 0.936335 -0.853941 0.228687 3.43426 -7.85674 -19.5624 -47.625
198000 0.70257 3.75858 0.111749 -1.76262 3.05332 -31.939 -19.6417
198500 1.8517 0.0412028 3.05942 2.45449 -16.1009 4.74498 -2.01704
199000 -0.51564 0.484466 -1.22402 -0.807364 -7.48043 -1.08649 4.31394
199500 0.437068 0.608518 -0.935725 1.63841 -2.79641 -46.0823 -2.16161
200000 3.06989 3.28522 4.71747 1.20698 -12.2795 -40.9829 -22.2298
